Price,URL,Location_Date,ConditionCategory,MainCategory
"4 401 300 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/myasorubka-myasorubka-meyasarofka-miyasarofka-misrofka-ID3SZzI.html,Buxoro - Bugunda 07:35,Yangi,Electronical_applience
1 294 500 so’m,https://www.olx.uz/d/oz/obyavlenie/televizor-moonx-32-43-50-55-full-hd-4k-uhd-smart-tv-ID3MX7n.html,"Toshkent, Yashnobod tumani - Bugunda 04:54",Yangi,Electronical_applience
517 800 so’m,https://www.olx.uz/d/oz/obyavlenie/chajnik-elektricheskij-umnyj-centek-ct-1003-black-1-7l-ID41RSy.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
647 250 so’m,https://www.olx.uz/d/oz/obyavlenie/termopot-elektricheskij-kitfort-kt-2512-ID41OVo.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
5 825 250 so’m,https://www.olx.uz/d/oz/obyavlenie/avtomaticheskaya-kofemashina-delonghi-rivelia-ID41OyO.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
7 119 750 so’m,https://www.olx.uz/d/oz/obyavlenie/avtomaticheskaya-kofemashina-krups-sensation-c50-ea910810-ID41N6g.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 488 675 so’m,https://www.olx.uz/d/oz/obyavlenie/kofevarka-kitfort-kt-7545-ID41EP3.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 035 600 so’m,https://www.olx.uz/d/oz/obyavlenie/sokovyzhimalka-zigmund-shtain-esj-771-ID41pSh.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 035 600 so’m,https://www.olx.uz/d/oz/obyavlenie/sokovyzhimalka-shnekovaya-elektricheskaya-vlk-profi-3200-ID41p4q.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
970 875 so’m,https://www.olx.uz/d/oz/obyavlenie/termopot-elektricheskij-4-8l-tuarex-tk-8110-ID41p1R.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 423 950 so’m,https://www.olx.uz/d/oz/obyavlenie/kofevarka-rozhkovaya-redmond-rcm-cbm1514-ID41lWR.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 035 600 so’m,https://www.olx.uz/d/oz/obyavlenie/planetarnyj-mikser-kitfort-kt-3466-ID41lLD.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
"68 608 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/termousadochnaya-upakovochnaya-mashina-upakovka-apparat-blok-apparat-ID3vjlE.html,To'raqo'rg'on - Bugunda 09:25,not specified,Electronical_applience
1 700 000 so’m,https://www.olx.uz/d/oz/obyavlenie/raciya-motorola-t92-h2o-ID3JFwe.html,"Toshkent, Mirobod tumani - 29/04/2025",Yangi,Electronical_applience
2 071 200 so’m,https://www.olx.uz/d/oz/obyavlenie/kamera-komplekt-sotiladi-nvr-va-4-ta-2mp-kamera-mikrofonli-ID3mECz.html,Buxoro - 28/04/2025,Yangi,Electronical_applience
517 800 so’m,https://www.olx.uz/d/oz/obyavlenie/vafelnica-elektricheskaya-na-4-vafli-gfgril-ID41li3.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
970 875 so’m,https://www.olx.uz/d/oz/obyavlenie/termopot-elektricheskij-5l-ID41Srm.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
906 150 so’m,https://www.olx.uz/d/oz/obyavlenie/termopot-elektricheskij-harper-htp-5t01-6-rezhimov-ID41QoS.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
906 150 so’m,https://www.olx.uz/d/oz/obyavlenie/kofemashina-kitfort-kt-7285-ID41OQT.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 035 600 so’m,https://www.olx.uz/d/oz/obyavlenie/termopot-elektricheskij-5-l-ID41OPD.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 941 750 so’m,https://www.olx.uz/d/oz/obyavlenie/kapsulnaya-kofemashina-karingbee-st-510-4-v-1-belyj-ID41OLi.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
5 889 975 so’m,https://www.olx.uz/d/oz/obyavlenie/avtomaticheskaya-kofemashina-philips-1200-ID41OGa.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
970 875 so’m,https://www.olx.uz/d/oz/obyavlenie/mikser-jvc-jk-mx510-silver-ID41OF9.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 035 600 so’m,https://www.olx.uz/d/oz/obyavlenie/xlebopechka-kitfort-kt-314-ID41OEl.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
9 190 950 so’m,https://www.olx.uz/d/oz/obyavlenie/kofemashina-philips-series-2300-ep2331-10-ID41N75.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
"2 500 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/hdmi-modulyator-digatal-dvb-t2-tv-ID3WFvA.html,Urganch - 30/04/2025,F/b,Electronical_applience
"3 500 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/holodilnik-ishlashiga-garantiya-ID3V9Zb.html,Qarshi - 29/04/2025,F/b,Electronical_applience
7 824 470 so’m,https://www.olx.uz/d/oz/obyavlenie/apple-ipad-air-m3-11-13-dostavka-besplatno-ID41y1O.html,"Toshkent, Yunusobod tumani - 30/04/2025",Yangi,Electronical_applience
1 100 325 so’m,https://www.olx.uz/d/oz/obyavlenie/planetarnyj-mikser-3-v-1-kitfort-kt-3468-ID41Ltw.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
2 977 350 so’m,https://www.olx.uz/d/oz/obyavlenie/kofemashina-kyvol-cm-at150a-ID41L2M.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
2 071 200 so’m,https://www.olx.uz/d/oz/obyavlenie/kapsulnaya-avtomaticheskaya-kofemashina-xiaomi-scishare-ID41KYx.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 100 325 so’m,https://www.olx.uz/d/oz/obyavlenie/termopot-weissgauff-wwt-5010-touch-dwx-5-litrov-ID41KiD.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
970 875 so’m,https://www.olx.uz/d/oz/obyavlenie/vafelnica-gril-2v1-s-nastrojkoj-vremeni-i-temperatury-tuvio-ID41H2L.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 035 600 so’m,https://www.olx.uz/d/oz/obyavlenie/gril-elektricheskij-weissgauff-wcg-150-x-digital-inox-tajmer-ID41H29.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
970 875 so’m,https://www.olx.uz/d/oz/obyavlenie/aerogril-kitfort-kt-8107-ID41EUE.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 553 400 so’m,https://www.olx.uz/d/oz/obyavlenie/kofevarka-2-v-1-kitfort-kt-7617-ID41EQ9.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
647 250 so’m,https://www.olx.uz/d/oz/obyavlenie/sokovyzhimalka-dlya-citrusovyx-kamille-km-ID41ElV.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
582 525 so’m,https://www.olx.uz/d/oz/obyavlenie/frityurnica-gfgril-gff-014-elektricheskaya-so-semnoj-ID41Efl.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
711 975 so’m,https://www.olx.uz/d/oz/obyavlenie/uglovoj-kronshtejn-dlya-televizora-80sm-dlinu-ot32-do60-ID3SGSQ.html,"Toshkent, Olmazor tumani - 30/04/2025",Yangi,Electronical_applience
4 500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodayutsya-xolodilnik-vitriny-ID41ptq.html,Buxoro - 28/04/2025,F/b,Electronical_applience
"420 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/bolalar-plansheti-nodizz-npad-709-detskij-umnyj-planshet-ID3sYP8.html,"Toshkent, Yunusobod tumani - Bugunda 04:54",Yangi,Electronical_applience
1 165 050 so’m,https://www.olx.uz/d/oz/obyavlenie/aerogril-moshhnost-1350vt-5-l-sensornoe-upravlenie-chernyj-ID41rEY.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 165 050 so’m,https://www.olx.uz/d/oz/obyavlenie/aerogril-brayer-br2032-ID41qB0.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
906 150 so’m,https://www.olx.uz/d/oz/obyavlenie/aerogril-kitfort-kt-2235-ID41qAB.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 035 600 so’m,https://www.olx.uz/d/oz/obyavlenie/sokovyzhimalka-kitfort-kt-1158-ID41pW6.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
517 800 so’m,https://www.olx.uz/d/oz/obyavlenie/termopot-stingray-st-tp3101a-1000-vt-ID41p2k.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 294 500 so’m,https://www.olx.uz/d/oz/obyavlenie/planetarnyj-mikser-kitfort-kt-3416-3-lavandovyj-ID41lTo.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
517 800 so’m,https://www.olx.uz/d/oz/obyavlenie/sokovyzhimalka-galaxy-line-gl0814-centrobezhnaya-850-ID41lKl.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 035 600 so’m,https://www.olx.uz/d/oz/obyavlenie/termopot-elektricheskij-harper-htp-5t01-6-rezhimov-ID41QoB.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
6 472 500 so’m,https://www.olx.uz/d/oz/obyavlenie/kofemashina-delonghi-autentica-etam29-510-sb-ID41OMi.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 294 500 so’m,https://www.olx.uz/d/oz/obyavlenie/gril-elektricheskij-weissgauff-wcg-350-chef-s-steak-3-v-1-ID41H3g.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
6 860 850 so’m,https://www.olx.uz/d/oz/obyavlenie/televizor-tcl-65-uhd-processor-aipq-2-0-hdr-10-optom-i-v-roznicu-ID3MdoR.html,"Toshkent, Chilonzor tumani - Bugunda 00:37",Yangi,Electronical_applience
"220 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/raciya-ratsia-ratsiya-baofeng-bf999s-2023-24-model-ID3yhx1.html,"Toshkent, Yashnobod tumani - 29/04/2025",Yangi,Electronical_applience
2 200 650 so’m,https://www.olx.uz/d/oz/obyavlenie/usilitel-retranslyator-gsm-repiter-smart-band-nb-dw-1800-2100-ID3to5S.html,"Toshkent, Mirobod tumani - 30/04/2025",Yangi,Electronical_applience
1 488 675 so’m,https://www.olx.uz/d/oz/obyavlenie/aerogril-elektricheskij-multipech-3v1-redmond-ag1901-ID41EU8.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 941 750 so’m,https://www.olx.uz/d/oz/obyavlenie/kofevarka-rozhkovaya-zigmund-shtain-al-caffe-zcm882-ID41EOD.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 423 950 so’m,https://www.olx.uz/d/oz/obyavlenie/elektricheskij-aerogril-dlya-doma-12l-2400vt-serebristyj-8-ID41qFO.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 682 850 so’m,https://www.olx.uz/d/oz/obyavlenie/aerogril-elektricheskij-7-litrov-s-sensornoj-panelyu-2800-vt-ID41qF5.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 294 500 so’m,https://www.olx.uz/d/oz/obyavlenie/aerogril-aerofrityurnica-xiaomi-smart-air-fryer-5-5l-ID41pVx.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 941 750 so’m,https://www.olx.uz/d/oz/obyavlenie/sokovyzhimalka-bosch-mesm-500w-ID41pUm.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 941 750 so’m,https://www.olx.uz/d/oz/obyavlenie/sokovyzhimalka-moulinex-zu420e-cherno-seryj-ID41pFQ.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 294 500 so’m,https://www.olx.uz/d/oz/obyavlenie/protochnyj-termopot-elektricheskij-4l-tuarex-tk-8100-ID41OOv.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
3 883 500 so’m,https://www.olx.uz/d/oz/obyavlenie/kofemashina-carrera-crc657-seraya-ID41N5Z.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
1 812 300 so’m,https://www.olx.uz/d/oz/obyavlenie/kofevarka-kitfort-kt-7554-ID41L41.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
"2 100 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/lyodogenerator-muz-apparat-12-dan-85-cha-korligi-kubikligi-va-boshkacha-ID40Uxf.html,Navoiy - 29/04/2025,Yangi,Electronical_applience
99 000 so’m,https://www.olx.uz/d/oz/obyavlenie/pokupka-digital-igr-na-skidkax-dlya-playstation-4-5-region-ukr-tur-ID4230X.html,"Toshkent, Yashnobod tumani - Bugunda 06:22",Yangi,Electronical_applience
"4 500 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/kalbasa-va-ozik-ovkatlar-uchun-vitrina-xolodilnik-ID3JkaF.html,"Toshkent, Bektemir tumani - 30/04/2025",Yangi,Electronical_applience
841 425 so’m,https://www.olx.uz/d/oz/obyavlenie/planetarnyj-mikser-s-displeem-tuvio-tm01db-seryj-ID41GZm.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
841 425 so’m,https://www.olx.uz/d/oz/obyavlenie/aerogril-kitfort-kt-2234-ID41qyJ.html,"Toshkent, Yunusobod tumani - Bugunda 08:57",Yangi,Electronical_applience
450 000 so’m,https://www.olx.uz/d/oz/obyavlenie/novei-z1-perfectum-ID3NaDd.html,"Toshkent, Yakkasaroy tumani - Bugunda 08:57",Yangi,Electronical_applience
350 000 so’m,https://www.olx.uz/d/oz/obyavlenie/wifi-tp-link-novaya-ID2QTI1.html,Samarqand - Bugunda 08:56,Yangi,Electronical_applience
9 385 125 so’m,https://www.olx.uz/d/oz/obyavlenie/lenovo-loq-15-intel-i5-12450hx-16gb-512gb-rtx3050-15-6-fhd-ips-144hz-ID41Hvd.html,"Toshkent, Chilonzor tumani - Bugunda 08:56",Yangi,Electronical_applience
100 000 so’m,https://www.olx.uz/d/oz/obyavlenie/klaviatura-i-myshka-ID40ixI.html,Qamashi - Bugunda 08:56,Yangi,Electronical_applience
8 673 150 so’m,https://www.olx.uz/d/oz/obyavlenie/hp-envy-x360-ultra-5-ID3Xk7H.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
2 500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/grill-aparat-gaz-elektr-ID3QNCC.html,Farg‘ona - Bugunda 08:56,F/b,Electronical_applience
900 000 so’m,https://www.olx.uz/d/oz/obyavlenie/xlebopechka-novij-ID3P0f9.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:56",Yangi,Electronical_applience
500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/braun-irrigator-dlya-zubov-ID3Xtfu.html,Buxoro - Bugunda 08:56,Yangi,Electronical_applience
1 815 915 so’m,https://www.olx.uz/d/oz/obyavlenie/membrana-suv-filtri-ovay-vontron-csm-toray-membrana-menbrana-ID3YYoE.html,Gurlan - 28/04/2025,Yangi,Electronical_applience
"7 300 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/vitirini-xolodilnik-ID3Q7Wl.html,Samarqand - 22/04/2025,Yangi,Electronical_applience
"700 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/printer-samsung-ml-1670-ID41NkP.html,Samarqand - 25/04/2025,F/b,Electronical_applience
1 102 520 so’m,https://www.olx.uz/d/oz/obyavlenie/yandeks-mini2-s-chasami-umnaya-kolonka-s-alisoj-ID40utb.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
"250 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/hdmi-mobil-wifi-sotiladi-ID2ua3a.html,Farg‘ona - Bugunda 08:56,Yangi,Electronical_applience
765 279 so’m,https://www.olx.uz/d/oz/obyavlenie/jblvoyagerwhteu-original-kalonkasi-ID3pWsJ.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:56",F/b,Electronical_applience
250 000 so’m,https://www.olx.uz/d/oz/obyavlenie/alkotester-instrukciya-na-russkom-yazyke-ID1ypcQ.html,"Toshkent, Yunusobod tumani - Bugunda 08:58",not specified,Electronical_applience
194 562 so’m,https://www.olx.uz/d/oz/obyavlenie/wifi-antenna-tp-link-archer-t2u-plus-ID3UpBo.html,"Toshkent, Olmazor tumani - Bugunda 08:56",Yangi,Electronical_applience
4 539 788 so’m,https://www.olx.uz/d/oz/obyavlenie/vertikalnyj-besprovodnoj-pylesos-s-avtorezhimom-ID41DtJ.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
5 966 579 so’m,https://www.olx.uz/d/oz/obyavlenie/robot-pylesos-dreame-dreamebot-l10-prime-white-rll11gc-ID41L3w.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
9 987 535 so’m,https://www.olx.uz/d/oz/obyavlenie/robot-pylesos-dreame-bot-w10-pro-belyj-ID41ESq.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
15 564 989 so’m,https://www.olx.uz/d/oz/obyavlenie/okami-r135-robot-pylesos-moshhnost-8000-pa-avtomaticheskaya-ID41DJZ.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
4 604 643 so’m,https://www.olx.uz/d/oz/obyavlenie/vertikalnyj-pylesos-roborock-flexi-pro-ID41ARM.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
3 990 000 so’m,https://www.olx.uz/d/oz/obyavlenie/samsung-note-20-ultra-ID414Yo.html,G'ijduvon - 29/04/2025,F/b,Electronical_applience
2 659 019 so’m,https://www.olx.uz/d/oz/obyavlenie/stiralnaya-mashina-ziffler-8-kg-sistema-para-besplatnaya-dostavka-ID3rAiv.html,"Toshkent, Yunusobod tumani - 29/04/2025",Yangi,Electronical_applience
10 765 784 so’m,https://www.olx.uz/d/oz/obyavlenie/televizor-sony-bravia-kd-55x80l-android-malajziya-proshivka-dostavka-ID3YG6T.html,"Toshkent, Mirzo-Ulug‘bek tumani - 29/04/2025",Yangi,Electronical_applience
3 566 977 so’m,https://www.olx.uz/d/oz/obyavlenie/robot-pylesos-ecovacs-deebot-s-vlazhnoj-uborkoj-i-stanciej-ID41y6A.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
2 205 040 so’m,https://www.olx.uz/d/oz/obyavlenie/vertikalnyj-besprovodnoj-pylesos-weissgauff-v12-bldc-500-ID41y38.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
"400 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodam-telefon-samsung-ID426N3.html,"Toshkent, Olmazor tumani - Bugunda 08:56",F/b,Electronical_applience
11 284 617 so’m,https://www.olx.uz/d/oz/obyavlenie/robot-pylesos-roborock-s8-pro-ID41zZh.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
4 600 000 so’m,https://www.olx.uz/d/oz/obyavlenie/monoblok-global-tech-ID3S3Qr.html,"Toshkent, Olmazor tumani - Bugunda 08:58",Yangi,Electronical_applience
1 102 520 so’m,https://www.olx.uz/d/oz/obyavlenie/varochnaya-panel-po-akcii-garantiya-dostavka-bolshoj-assortiment-ID3FqmU.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:56",Yangi,Electronical_applience
5 188 330 so’m,https://www.olx.uz/d/oz/obyavlenie/robot-pylesos-roborock-q7-max-plus-ru-belyj-ID41lip.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
2 983 290 so’m,https://www.olx.uz/d/oz/obyavlenie/vertikalnyj-besprovodnoj-pylesos-weissgauff-v12-ID41Dw3.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
5 188 330 so’m,https://www.olx.uz/d/oz/obyavlenie/robot-pylesos-roborock-q7-max-plus-chernyj-4200-pa-evropa-ID41lpq.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
2 010 478 so’m,https://www.olx.uz/d/oz/obyavlenie/robot-pylesos-s-lidar-neatsvor-x600ru-suxaya-i-vlazhnaya-uborka-ID41ETp.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
8 949 869 so’m,https://www.olx.uz/d/oz/obyavlenie/stiralnyj-mashina-lg-11-kg-tw4v9ew9p-2024-turbo-wash39-ID3OdQ9.html,"Toshkent, Yunusobod tumani - 30/04/2025",Yangi,Electronical_applience
6 679 974 so’m,https://www.olx.uz/d/oz/obyavlenie/lg-55ut81009-4k-smart-new-2024-2-goda-garanty-ID3pVkq.html,"Toshkent, Yunusobod tumani - Bugunda 04:29",Yangi,Electronical_applience
"9 728 118 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/iphone-15-pro-max-256-gb-natural-titan-ID41FSk.html,"Toshkent, Mirzo-Ulug‘bek tumani - 29/04/2025",F/b,Electronical_applience
16 862 071 so’m,https://www.olx.uz/d/oz/obyavlenie/robot-pylesos-ecovacs-deebot-x8-pro-omni-18000-pa-ID41zpo.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
1 167 374 so’m,https://www.olx.uz/d/oz/obyavlenie/pylesos-kitfort-kt-5144-ID41y5B.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
2 269 894 so’m,https://www.olx.uz/d/oz/obyavlenie/vertikalnyj-besprovodnoj-pylesos-suxoj-i-vlazhnoj-uborki-2-v-1-ID41y3q.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
907 958 so’m,https://www.olx.uz/d/oz/obyavlenie/pylesos-dlya-doma-s-kontejnerom-3-l-normann-avc-213-ID41miq.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
"9 278 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/interaktivnaya-panel-65-75-ID3RBj8.html,"Toshkent, Olmazor tumani - Bugunda 08:58",Yangi,Electronical_applience
1 491 645 so’m,https://www.olx.uz/d/oz/obyavlenie/bezmeshkovyj-pylesos-s-akvafiltrom-i-turboshhetkoj-tuvio-ID41y63.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
9 728 118 so’m,https://www.olx.uz/d/oz/obyavlenie/robot-pylesos-dreame-l10s-pro-ultra-dlya-suxoj-i-vlazhnoj-uborki-ID41L5j.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
2 464 457 so’m,https://www.olx.uz/d/oz/obyavlenie/pylesos-moyushhij-besprovodnoj-neatsvor-t30ru-s-uf-lampoj-ID41EeT.html,"Toshkent, Yunusobod tumani - Bugunda 08:56",Yangi,Electronical_applience
250 000 so’m,https://www.olx.uz/d/oz/obyavlenie/duxovka-plita-2-ta-komforkalik-ID3rSUC.html,Termiz - Bugunda 08:55,F/b,Electronical_applience
"3 000 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/poco-x3-pro-black-256-8-gb-ID35chs.html,Qarshi - Bugunda 08:55,F/b,Electronical_applience
350 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodayutsya-absolyutno-novye-paroochistiteli-optovaya-prodazha-so-sklada-ID41ccH.html,"Toshkent, Mirzo-Ulug‘bek tumani - 30/04/2025",Yangi,Electronical_applience
2 010 478 so’m,https://www.olx.uz/d/oz/obyavlenie/televizor-moonx-43-smart-tv-po-akcii-proshivka-v-podarok-dostavka-ID3T3QO.html,"Toshkent, Mirzo-Ulug‘bek tumani - 29/04/2025",Yangi,Electronical_applience
"77 811 973 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/unitree-go-2-pro-ID3SU39.html,"Toshkent, Shayxontohur tumani - 29/04/2025",not specified,Electronical_applience
250 000 so’m,https://www.olx.uz/d/oz/obyavlenie/wi-fi-router-d-link-dir-615-ID2Y3A8.html,"Toshkent, Mirobod tumani - Bugunda 08:55",F/b,Electronical_applience
4 539 788 so’m,https://www.olx.uz/d/oz/obyavlenie/vertikalnyj-pylesos-roborock-f25-lt-ID41ASd.html,"Toshkent, Yunusobod tumani - Bugunda 08:55",Yangi,Electronical_applience
1 297 082 so’m,https://www.olx.uz/d/oz/obyavlenie/pylesos-samsung-sc18m2150sg-ID41mNB.html,"Toshkent, Yunusobod tumani - Bugunda 08:55",Yangi,Electronical_applience
3 112 998 so’m,https://www.olx.uz/d/oz/obyavlenie/13-go-pokoleniya-hp-model-15-ryzen-5-analog-intel-core-i7-15-6-ips-ID3R5xo.html,"Toshkent, Chilonzor tumani - Bugunda 08:55",F/b,Electronical_applience
100 000 so’m,https://www.olx.uz/d/oz/obyavlenie/air-pods-vivo-i-pods-zont-ID3vyYT.html,Eshonguzar - Bugunda 08:55,F/b,Electronical_applience
7 782 494 so’m,https://www.olx.uz/d/oz/obyavlenie/iphone-13pro-max-128gb-ll-a-ID426MX.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:55",Yangi,Electronical_applience
3 566 977 so’m,https://www.olx.uz/d/oz/obyavlenie/robot-pylesos-garlyn-sr-900-moyushhij-s-lidarom-vlazhnaya-ID41Ee7.html,"Toshkent, Yunusobod tumani - Bugunda 08:55",Yangi,Electronical_applience
1 167 374 so’m,https://www.olx.uz/d/oz/obyavlenie/robot-pylesos-s-vlazhnoj-i-suxoj-uborkoj-atvel-r70-ID41EdD.html,"Toshkent, Yunusobod tumani - Bugunda 08:55",Yangi,Electronical_applience
5 188 330 so’m,https://www.olx.uz/d/oz/obyavlenie/okami-r135-ai-robot-pylesos-vlazhnaya-i-suxaya-uborka-ID41DKA.html,"Toshkent, Yunusobod tumani - Bugunda 08:55",Yangi,Electronical_applience
12 970 824 so’m,https://www.olx.uz/d/oz/obyavlenie/robot-pylesos-roborock-qrevo-curv-white-ID41zdv.html,"Toshkent, Yunusobod tumani - Bugunda 08:55",Yangi,Electronical_applience
49 289 131 сум,https://www.olx.uz/d/obyavlenie/shlakoblok-stanok-shlakoblok-aparat-shlakoblok-stanok-shlakoblok-ID1LR5f.html,Ургенч - 29 апреля 2025 г.,not specified,Services
